Stepnumber,SCurveRound1,SCurveRound2
249,0.503533309740129,0.0129321003865798
250,0.501784255436957,0.015277923576805
251,0.501882123423049,0.0152907974313269
252,0.503500911671529,0.0152011386274391
253,0.500862196343648,0.0152167571372484
254,0.501929150907796,0.0150990887878774
255,0.497918850069983,0.0150683781938774
256,0.498159883376359,0.0149570538504852
257,0.497870160699735,0.0151221708610107
258,0.500692158673764,0.0150836516935296
259,0.499906922941183,0.0150776882018694
260,0.504111428557831,0.0151526563210938
261,0.506620260931409,0.015036917439473
262,0.488435027018211,0.0149059292389426
263,0.494869113428676,0.0148322968406381
264,0.491093796602902,0.0144684542751223
265,0.514709863846519,0.0145006175227154
266,0.509212212863574,0.0143123144891649
267,0.509043192776828,0.0144895161014817
268,0.507341553981689,0.0159234521808019
269,0.506574501552946,0.0155981960555355
270,0.51385007344474,0.0154989906009058
271,0.515930151482042,0.0155524749548238
272,0.515113772869437,0.0155064801107005
273,0.51413070125508,0.0154087409780539
274,0.514324518564195,0.0153545063901127
275,0.513280134099547,0.0153405365387853
276,0.516833695542685,0.01530517770148
277,0.515483526792691,0.0151765392063254
278,0.516136352496757,0.0152307803977157
279,0.517821394431392,0.0151337537723183
280,0.519615697544477,0.0150643047261732
281,0.523483319724584,0.0149634215829587
282,0.524513836121147,0.0149029101932944
283,0.529800696175744,0.0148438936348166
284,0.531434173743377,0.0147986137807294
285,0.531778196931769,0.0147108595903076
286,0.528630461550987,0.0146660335321636
287,0.528643579620354,0.014627813871179
288,0.528925742008539,0.0145182187825648
289,0.527175879712893,0.0144952586274317
290,0.528177188102041,0.0148437115393807
291,0.530209151173722,0.0148462965510386
292,0.530840991140355,0.0147821066077649
293,0.529792772710045,0.0147572673508741
294,0.534012977097321,0.0149137255548572
295,0.54007040290423,0.0146783508663233
296,0.542106718417523,0.0146043189444079
297,0.543973240654026,0.0146914999888059
298,0.54538126259382,0.0146162956313381
299,0.54498224258136,0.0145728465443741
300,0.548808273663877,0.0145721603946138
301,0.55910470652551,0.0145219629929746
302,0.555481124802912,0.0145163196329371
303,0.557703098919394,0.0144112713212952
304,0.561725344597576,0.0143033170841968
305,0.561116456520461,0.0142386482240933
306,0.552906701117102,0.0141926281100987
307,0.553917517879881,0.0141350370036286
308,0.558227010150503,0.0140415893820862
309,0.556149834530306,0.0141589844497984
310,0.558127306669,0.0140617908825062
311,0.560182611117698,0.0140173558228576
312,0.562260627246553,0.0141825831649102
313,0.563818895520234,0.0144177842358402
314,0.562633443154227,0.0143564703478579
315,0.561296528650663,0.0144046429295574
316,0.560785886020816,0.0143394188458089
317,0.561062821712546,0.0142668043211007
318,0.561847930778507,0.0143274951214323
319,0.563118289008596,0.0142404831625952
320,0.562667559293878,0.0141922487866395
321,0.556538271942655,0.0142567196903967
322,0.558840071298358,0.0141685757471447
323,0.54782242945162,0.0141263254259283
324,0.546471882641585,0.0140544346585502
325,0.54673905900526,0.0140049959954304
326,0.546177520678738,0.0139940240814745
327,0.54133084606695,0.0142958416209635
328,0.54069623251029,0.0141082051880859
329,0.544722675699057,0.0144713186217634
330,0.55159190936173,0.0144652412192858
331,0.553662289154062,0.0143335912728689
332,0.55013358178193,0.014168212720333
333,0.552397834461811,0.0178208135627913
334,0.553913946844444,0.017826095783234
335,0.555246751083011,0.0177742209899261
336,0.554839462511653,0.0177044515843641
337,0.553640584510078,0.0179372767237619
338,0.559580452371573,0.0179155070087134
339,0.565643010541761,0.0178560549639138
340,0.568572997307182,0.0178147055506905
341,0.570872692883944,0.0177863918279094
342,0.570350983339035,0.017670593038018
343,0.572297861597907,0.0176699378157661
344,0.572528691768473,0.0176108105857736
345,0.565167469826107,0.0175007627797363
346,0.564940774653673,0.0175417604059452
347,0.568551212627345,0.017497651105025
348,0.569634360844895,0.0174126316347192
349,0.56116999985437,0.0173699634432201
350,0.561015484524793,0.0173083403342073
351,0.559768472657778,0.0172016155469661
352,0.563860167713,0.0171210826530864
353,0.567071637124151,0.0171758572161322
354,0.566256000159834,0.0171535231259371
355,0.570048554745448,0.0170963155933989
356,0.571697813019528,0.0171233121162678
357,0.573127096070233,0.0170417755888045
358,0.572052074796999,0.0169630770273539
359,0.573964077808684,0.0169049001401703
360,0.574478440463427,0.0168130992726411
361,0.573616385663472,0.0167880048564786
362,0.571970378457918,0.0167640713032476
363,0.56918883116105,0.0166796995262941
364,0.569631203694238,0.0168721128818601
365,0.566477488350784,0.0168488899551555
366,0.562909153216316,0.0169560344460733
367,0.566932659101216,0.0169091544269994
368,0.558273458337562,0.0168191551993555
369,0.559731359216462,0.0167858638702368
370,0.562979639475322,0.0167570435089594
371,0.567927086924732,0.016694264975687
372,0.569400797893928,0.0166796134643513
373,0.575286592005599,0.0166424346674096
374,0.575459091497196,0.0165923819205878
375,0.575982892906118,0.0165611788916193
376,0.577446903623404,0.0165167018612844
377,0.581383538821262,0.0164346011577078
378,0.581480856065309,0.0163693994678813
379,0.582456941532104,0.0166826947861523
380,0.581845296511907,0.0166184124335624
381,0.584616338124224,0.0165731198203809
382,0.583900746980637,0.0165907325452032
383,0.585650081954427,0.0164921173704106
384,0.589528585915621,0.016484819769497
385,0.587256059414918,0.0166271409059947
386,0.585647555789251,0.0165617487692606
387,0.585576941595235,0.0165119172001479
388,0.586969944229669,0.0165077286907131
389,0.588753566509697,0.0165907576227209
390,0.587752963362846,0.0165264365532528
391,0.587630753287158,0.0165778679429791
392,0.58928054254847,0.0165410934978535
393,0.592619801210846,0.0166019235029655
394,0.592558000958489,0.0165375535702608
395,0.592296646084898,0.0164687252422579
396,0.596697570875709,0.0165214700700911
397,0.594449372192774,0.0165424681182456
398,0.59790784576455,0.0166231859399561
399,0.607220869975746,0.0168789217332637
400,0.605410818529502,0.0168210602850799
401,0.609973853612281,0.0168004185219497
402,0.623494296776503,0.0167741787384031
403,0.624439425070492,0.0167068309809737
404,0.621411269664438,0.0166813072984895
405,0.625464297525935,0.0166240744458352
406,0.62457137899238,0.0165324142473713
407,0.625682175888194,0.0163386881857495
408,0.637525792668484,0.0163271646249081
409,0.637418232709771,0.0162845443240687
410,0.639187621803356,0.016240498036571
411,0.639947716969621,0.0162103884736042
412,0.641207518141582,0.0161622364091379
413,0.654961337123898,0.0160420366306577
414,0.662984556920568,0.0161188592272983
415,0.668360239360704,0.0160941533743385
416,0.682859828827783,0.0161032026151762
417,0.684674398429352,0.0160868168076268
418,0.686121260504759,0.0153100334032094
419,0.689830300961666,0.0152316333009031
420,0.679514162157827,0.0151712336756035
421,0.679519549446251,0.0162019733886662
422,0.679750116861724,0.0183111542215396
423,0.680148506846806,0.0183348630383377
424,0.679590325190626,0.0183179625912238
425,0.669618261792656,0.0183920430793115
426,0.67984581908025,0.0185698797280635
427,0.678788633260198,0.0185695725430373
428,0.679536583030738,0.018479934076099
429,0.678881344472489,0.0185040078805714
430,0.679490373242905,0.0184792405124271
431,0.680411985670898,0.0184003300051665
432,0.679816796268118,0.0187399610784045
433,0.679054680468205,0.0191103375981162
434,0.681634138798209,0.0194516928148272
435,0.67980711879651,0.0194145133719524
436,0.679323780440237,0.0193633188435893
437,0.68764066781289,0.0193268964389373
438,0.68417716006389,0.0193602752146151
439,0.683535405351271,0.0192455923162454
440,0.685347790814487,0.0190708510536496
441,0.685739007210529,0.018970909945827
442,0.685351675212015,0.018973465981649
443,0.68671347654733,0.0188286623991862
444,0.685028790599999,0.0183581826017785
445,0.683671971800579,0.0182874188309693
446,0.683915071803881,0.0178193244387163
447,0.68474451988676,0.0182998559641237
448,0.68418916910861,0.0182220767709659
449,0.683547363274503,0.0180678008961608
450,0.684289552882451,0.0199051431925813
451,0.689599050692797,0.0196732970237791
452,0.688784065300886,0.0197034011549813
453,0.687501863725241,0.0196833805436089
454,0.687567099154112,0.0196943722693792
455,0.685939888792115,0.0195963769222344
456,0.686428684135978,0.0195233759397388
457,0.685482361368167,0.0194626417525481
458,0.684065974082498,0.0197414564280579
459,0.686769475856031,0.0200302357604318
460,0.688865230884844,0.0198158526252384
461,0.688389297778744,0.0198272436190154
462,0.689913435795274,0.0197430124792062
463,0.689459496204777,0.0197496938009129
464,0.679338395231729,0.0197978227182407
465,0.68068988889502,0.0197343445469616
466,0.681574722438477,0.0196346036458825
467,0.690347139844956,0.0195552439499385
468,0.702318732229477,0.0196470729285129
469,0.702966364558917,0.0195759609926238
470,0.700001626631725,0.0194991894171953
471,0.699059708017772,0.0195294449525509
472,0.698956147806535,0.0195050876993539
473,0.699236303712531,0.0194437331522318
474,0.698382172884205,0.0194349507627478
475,0.701751424691939,0.0193371608070062
476,0.703119928013962,0.0192006474447268
477,0.700410194228303,0.0192014452480869
478,0.700359421830389,0.0191106345799045
479,0.701101278307615,0.0188314053715182
480,0.701234518652699,0.0189616073206665
481,0.701841622376317,0.0192074488123101
482,0.700514005286624,0.0192548895056937
483,0.69020346081721,0.0187881951816334
484,0.690299680642377,0.0188050659144152
485,0.690976124177519,0.0187688909027806
486,0.68541312540858,0.0189644490125255
487,0.684943250503199,0.0188161176115354
488,0.684633159433223,0.018876922338925
489,0.686779375577306,0.0188183721936688
490,0.684516617011086,0.0190360640446657
491,0.684973253334538,0.0189711061910546
492,0.688083223200524,0.0191290886078843
493,0.695046402320902,0.0191128632771934
494,0.696244128463659,0.0192584013588006
495,0.696413399273462,0.0191199231000732
496,0.698360986841002,0.0192351881167242
497,0.698634141494445,0.0192463123209654
498,0.700338381057725,0.0193182727035918
499,0.702989452071302,0.0194369458140928
500,0.70551536597309,0.0197093741700452
501,0.708019807447155,0.0197517804172479
502,0.710552020038806,0.0197355941824171
503,0.713044572145782,0.0196456979797014
504,0.717718157706057,0.019599655704924
505,0.721151293626815,0.0193667296376594
506,0.724525702139416,0.0194085068084787
507,0.726136202128788,0.0194949183023001
508,0.727397873083231,0.0194066730793157
509,0.725742047332265,0.0193961791315
510,0.743106777684905,0.0192455114481003
511,0.743147865001572,0.0191635401945337
512,0.746680645236213,0.0190264035500314
513,0.739378175216394,0.0190987452581833
514,0.743910990029408,0.0192225893299418
515,0.743005116602349,0.0192941491452537
516,0.740744937491461,0.0194743955621512
517,0.741362792012402,0.0193396787627313
518,0.742734542784565,0.019296559795057
519,0.745273081173301,0.0193696750889369
520,0.748502964946247,0.0195514073427157
521,0.752392355085687,0.0194285785292302
522,0.754451520921624,0.0193596207659392
523,0.754894028984214,0.0192686301332644
524,0.753079775390471,0.0192880661322085
525,0.749489464049862,0.0192394511216332
526,0.756023373377218,0.0192211564189709
527,0.754736516467786,0.0191152912460548
528,0.753635132253271,0.0189652231793814
529,0.753909781706697,0.0190086751208653
530,0.76269613222686,0.0188925308480051
531,0.764460244765535,0.018911372187488
532,0.763984413437973,0.0190512246188987
533,0.769096490033027,0.0190060132122523
534,0.768170016259107,0.0190593677239687
535,0.772779771108091,0.0189573751208083
536,0.775532831957364,0.0188865495829357
537,0.775557519010965,0.0188679878330398
538,0.772743925678619,0.0187700627353734
539,0.79489864003855,0.0187348983374755
540,0.803213088387092,0.0186358193228693
541,0.801365075398305,0.0186627941081529
542,0.800317666476173,0.0185469693185003
543,0.801346019881182,0.0185266844443775
544,0.800663751962322,0.0184133045731147
545,0.801956793438036,0.0183329497264466
546,0.802097746641339,0.0184931824517599
547,0.801878523899474,0.0184871503955241
548,0.801769557314834,0.0183553933547774
549,0.801576968900062,0.0184892966862193
550,0.801824681467037,0.0185945925161621
551,0.806040889924971,0.0185491041573528
552,0.806931046688953,0.018446794146957
553,0.805762615901474,0.0185951623912093
554,0.806438493390249,0.0185662996774982
555,0.807084239582649,0.0186139168377555
556,0.806973878694153,0.0186484293329646
557,0.803250722567082,0.0186445251570579
558,0.802648212155077,0.0187009163480317
559,0.804135405718846,0.0186185490777668
560,0.804494912658089,0.0185934337049747
561,0.802664204663412,0.0185085130530996
562,0.802256755213167,0.0184146655091668
563,0.801783672661784,0.0184224893309637
564,0.802179892967151,0.0185762781381062
565,0.802007151149706,0.0185035471807649
566,0.801556672927315,0.0184455536505971
567,0.802347626233523,0.0183996180271273
568,0.801459646384164,0.0182909428750285
569,0.805740519282571,0.0181313845773844
570,0.80523896415697,0.0182081765664743
571,0.805131679239835,0.0185399147132744
572,0.801617279442588,0.01842568967477
573,0.802195854001064,0.0184385958152101
574,0.803657951988705,0.0183750571567872
575,0.802790765353073,0.0182753357691572
576,0.802068169342517,0.0181574909795973
577,0.803457612691037,0.0180569451904961
578,0.811349217456567,0.0180613989284582
579,0.811626126390547,0.0181401024596074
580,0.816872899360461,0.0180721445837564
581,0.815216218832003,0.0179802353493857
582,0.815788601489395,0.0183141859099209
583,0.814392903216748,0.0186427490449029
584,0.814180981482412,0.0185494326690917
585,0.814253291700353,0.0186320094778813
586,0.814919368193044,0.0188541611187346
587,0.814907777762085,0.0187862024167417
588,0.815223914530567,0.0188205924690497
589,0.809679740606381,0.0189183284290105
590,0.812632182959155,0.0188080062518894
591,0.812924784569694,0.0187708607940381
592,0.81280086472138,0.0188480383497553
593,0.813480434635468,0.0187814154422932
594,0.81294297305377,0.0186279694678916
595,0.812737685087645,0.01853041233036
596,0.80959512822821,0.0183771135642295
597,0.80896864194271,0.0183446474412702
598,0.809232011848195,0.0183003994389313
599,0.808913525250535,0.0182017316089794
600,0.810961943528551,0.0183956529326443
601,0.810312401575493,0.0183826560445116
602,0.809946121769409,0.0183517031084763
603,0.809457259104735,0.0183069306046928
604,0.809813933196909,0.0183405349665932
605,0.809481376599022,0.0183073868910908
606,0.809348451913071,0.0182903926251399
607,0.809480713306916,0.018307086483358
608,0.808324567495206,0.0182387710718113
609,0.808202044259097,0.0182014042035689
610,0.808954717160774,0.018082262619145
611,0.80793921819062,0.0180423592913084
612,0.805587810550458,0.0179621320382527
613,0.80623417828499,0.0179275374212995
614,0.805588809703908,0.0178457224219118
615,0.8055373976728,0.0177421878538701
616,0.799969494174195,0.0178462440588965
617,0.802196200730616,0.0178569678504633
618,0.803537000539677,0.0178712438345767
619,0.80590624136213,0.0178521658525562
620,0.806834063454809,0.0182196593471848
621,0.807496816653679,0.018213132392615
622,0.807136066945145,0.0183401580783124
623,0.806857203881302,0.0186330977413862
624,0.807921804812536,0.0190004899721573
625,0.808101338763199,0.0190197360400274
626,0.808113022849988,0.0189959613777955
627,0.809776268734446,0.0189449142677484
628,0.80962209123372,0.0189971168051699
629,0.809361354434696,0.0190621490643022
630,0.810491800927512,0.0190601074639049
631,0.811083988034769,0.0190163625754157
632,0.811019393413336,0.0190180108789536
633,0.809637054583895,0.0189964189595355
634,0.80835609582169,0.0191963026845078
635,0.807899857662292,0.019297601394818
636,0.802520593791572,0.0190634577102813
637,0.810635430215464,0.0183878223644693
638,0.81881614375267,0.0180506662567412
639,0.815285983964033,0.0178905150616736
640,0.81538078999032,0.0210313588270549
641,0.815223085631844,0.021121760641027
642,0.813305813834952,0.021020174124769
643,0.814033957001636,0.0211252006716014
644,0.813994734056156,0.0210806643029767
645,0.814128221100054,0.0211020175837852
646,0.81370693786502,0.0209036991778689
647,0.813978480820682,0.0208582438778998
648,0.815073518078011,0.0207909011441885
649,0.815500665179506,0.0207168833673129
650,0.815040489854819,0.0206779551264055
651,0.815505399610695,0.0207429597202655
652,0.815306673693183,0.0207253596502443
653,0.814036114826292,0.0206511154601483
654,0.813378284819794,0.0205657762599257
655,0.812901892992432,0.0205637695990625
656,0.813436182197729,0.0205412977934221
657,0.812754979616468,0.0204797702495353
658,0.812833469746824,0.0204315393064007
659,0.815936332807123,0.0203858127596564
660,0.816998808543917,0.0203609200072156
661,0.819574722015781,0.0203786620193363
662,0.819109222906292,0.0202643389760299
663,0.819710378621716,0.0201985842874115
664,0.820078672785998,0.0201321099118473
665,0.819205078097187,0.0201299321039196
666,0.819189699241534,0.0200515327309408
667,0.818624895211118,0.0199655493870782
668,0.815152371194992,0.0199251730054854
669,0.81580380477391,0.0198859848486719
670,0.815861310525125,0.0198296089962976
671,0.814973811109684,0.0215068169582027
672,0.81510540490131,0.0216712386154097
673,0.814826537382371,0.0229724593976728
674,0.814966502522392,0.0234740502426015
675,0.814142885839545,0.023339468148525
676,0.810115062427653,0.0233201198693545
677,0.810663828307688,0.0235546177726901
678,0.811443261175747,0.0234368486791418
679,0.811677307670994,0.0233987675826271
680,0.811977985100968,0.023287846973645
681,0.812821567937677,0.0230473904014739
682,0.816381520623927,0.0229388070228918
683,0.814740164148846,0.0228825729935353
684,0.815928675581396,0.0230209431759454
685,0.813134252786982,0.0231169708458911
686,0.813457275068348,0.0231234290579105
687,0.81393306838915,0.0230660419887475
688,0.813027423156474,0.0230432137631555
689,0.813619825341947,0.0224526660509155
690,0.813097182029373,0.0223509977021456
691,0.813218994301046,0.0221802893195575
692,0.813793570961575,0.0221361499743616
693,0.813192804250368,0.0220430096307791
694,0.812840556616072,0.0219084611753407
695,0.813240308790968,0.0218641245028349
696,0.813807142145064,0.0219550775856714
697,0.813321392499125,0.0218646118808877
698,0.813961659378668,0.0213094043399937
699,0.813591875062059,0.0212049026002501
700,0.812091370044746,0.021427559748258
701,0.811745742774389,0.0212662106369008
702,0.812176445393327,0.0211587755318852
703,0.812186049640586,0.0212547636519144
704,0.810789185690973,0.0212494217575947
705,0.810902340322383,0.0211973479217705
706,0.811784377459649,0.0213377124889982
707,0.811310834092278,0.0213544837239056
708,0.810936351334218,0.0211435891789357
709,0.810383365627279,0.0208997112186467
710,0.810149404843514,0.02101369975219
711,0.809886530453503,0.0209200547246238
712,0.810063832469463,0.0211298639213394
713,0.809624806754492,0.0210701259935936
714,0.809193851491601,0.0210659009154284
715,0.808478408329018,0.0210113985274089
716,0.807789236969578,0.0210102326126373
717,0.806951697912921,0.0209445203744119
718,0.806130731180072,0.0209248141889084
719,0.801628287498207,0.0209452587540442
720,0.80118434913563,0.0211247172562156
721,0.797082880465759,0.0207141618735156
722,0.797618999467149,0.0207997357590777
723,0.796985902803724,0.020885715101087
724,0.794718362721404,0.020775785071232
725,0.794427248510276,0.0207355569195665
726,0.79421613695797,0.0208393844183629
727,0.794078504513521,0.0208731032951444
728,0.793628334764791,0.0208450519160081
729,0.793079183598905,0.0210342887417738
730,0.79524375401829,0.020142601331273
731,0.79355265605045,0.0200381465794927
732,0.794324816167307,0.0190634829735897
733,0.794809871028482,0.019019336509604
