IndexStep,TimeStep,LevelBefore,LevelAfter,StepSize,DwellTimeStepBefore,DwellTimeStepAfter,StepError
19724,19724,0.966255,0.410395,-0.55586,2,6,0.0893220025898807
19730,19730,0.410395,1.04704333333333,0.636648333333333,6,9,0.0480460533932462
19739,19739,1.04704333333333,0.668815,-0.378228333333333,9,2,0.0509361178340085
19741,19741,0.668815,0.475069682539683,-0.193745317460317,2,126,0.0456550515957725
19867,19867,0.475069682539683,0.41737,-0.0576996825396828,126,2,0.0168431836721164
19869,19869,0.41737,0.527022857142857,0.109652857142857,2,7,0.0346121117568996
19876,19876,0.527022857142857,0.447928517350158,-0.0790943397926996,7,317,0.0325389499671174
20193,20193,0.447928517350158,0.405222,-0.0427065173501576,317,10,0.049061325667434
20203,20203,0.405222,0.625623902439024,0.220401902439024,10,41,0.050267966027772
20244,20244,0.625623902439024,0.722773333333333,0.0971494308943091,41,3,0.0649331371088095
20247,20247,0.722773333333333,0.493650769230769,-0.229122564102564,3,13,0.0668023430085105
20260,20260,0.493650769230769,0.66966,0.176009230769231,13,2,0.020099772477541
20262,20262,0.66966,0.946478888888889,0.276818888888889,2,9,0.0111879863367634
20271,20271,0.946478888888889,0.6099765625,-0.336502326388889,9,32,0.0281947555473698
20303,20303,0.6099765625,1.00639333333333,0.396416770833333,32,3,0.035024907992486
20306,20306,1.00639333333333,0.583725846153846,-0.422667487179487,3,65,0.0287608413115711
20371,20371,0.583725846153846,0.644637272727273,0.0609114265734265,65,22,0.0379082216451826
20393,20393,0.644637272727273,0.505358174603174,-0.139279098124098,22,126,0.0349489308376988
20519,20519,0.505358174603174,0.625393333333333,0.120035158730159,126,3,0.0523852494316292
20522,20522,0.625393333333333,0.386510338983051,-0.238882994350283,3,59,0.0538276774779617
20581,20581,0.386510338983051,0.555322105263158,0.168811766280107,59,19,0.0389756216315993
20600,20600,0.555322105263158,0.409535724137931,-0.145786381125227,19,145,0.0374128269437479
20745,20745,0.409535724137931,0.683528235294118,0.273992511156187,145,17,0.0303961410318028
20762,20762,0.683528235294118,0.43184493902439,-0.251683296269727,17,164,0.0298619178961563
20926,20926,0.43184493902439,0.263160196078431,-0.168684742945959,164,51,0.0197415273962716
20977,20977,0.263160196078431,0.6705625,0.407402303921569,51,8,0.0226363299991774
20985,20985,0.6705625,0.260493164556962,-0.410069335443038,8,79,0.0187225832915161
21064,21064,0.260493164556962,0.689181666666667,0.428688502109705,79,12,0.0346234332973608
21076,21076,0.689181666666667,0.448883076923077,-0.24029858974359,12,13,0.0478855574630775
21089,21089,0.448883076923077,0.646294716981132,0.197411640058055,13,53,0.0387220731811476
21142,21142,0.646294716981132,0.435574705882353,-0.210720011098779,53,34,0.0227119377346747
21176,21176,0.435574705882353,0.613549285714286,0.177974579831933,34,14,0.0518320523519442
21190,21190,0.613549285714286,0.418063387096774,-0.195485898617512,14,62,0.0508496036104669
21252,21252,0.418063387096774,0.63188,0.213816612903226,62,5,0.0866419906663015
21257,21257,0.63188,0.365116293706294,-0.266763706293706,5,143,0.0859315206700528
21400,21400,0.365116293706294,0.730833636363636,0.365717342657343,143,11,0.0431683321567633
21411,21411,0.730833636363636,0.451932025316456,-0.278901611047181,11,237,0.0433864809382661
21648,21648,0.451932025316456,0.647334210526316,0.19540218520986,237,19,0.0259023025352344
21667,21667,0.647334210526316,0.430693157894737,-0.216641052631579,19,38,0.028882740975553
21705,21705,0.430693157894737,0.674067037037037,0.2433738791423,38,27,0.0269023007852373
21732,21732,0.674067037037037,0.417940147058823,-0.256126889978214,27,204,0.0238171790655627
21936,21936,0.417940147058823,0.484891524163568,0.0669513771047452,204,269,0.0107685645251887
22205,22205,0.484891524163568,0.524813265306123,0.0399217411425542,269,49,0.017757680300413
22254,22254,0.524813265306123,0.685585384615385,0.160772119309262,49,26,0.0296629671753633
22280,22280,0.685585384615385,0.5089,-0.176685384615385,26,13,0.0329730977130879
22293,22293,0.5089,0.353043617021277,-0.155856382978723,13,94,0.024020346148145
22387,22387,0.353043617021277,0.4034502,0.0504065829787232,94,50,0.020798689997885
22437,22437,0.4034502,0.507608372093023,0.104158172093024,50,129,0.0212602139398249
22566,22566,0.507608372093023,0.443675,-0.0639333720930234,129,4,0.0408044385118456
22570,22570,0.443675,0.668752619047619,0.225077619047619,4,42,0.0441772380457594
22612,22612,0.668752619047619,0.477712694300518,-0.191039924747101,42,193,0.0211329278783738
22805,22805,0.477712694300518,0.420210625,-0.057502069300518,193,32,0.0164208141344251
22837,22837,0.420210625,0.59268,0.172469375,32,7,0.0486391461523417
22844,22844,0.59268,1.0156104494382,0.422930449438202,7,178,0.0466125811408943
23022,23022,1.0156104494382,0.730232,-0.285378449438202,178,10,0.046382315021732
23032,23032,0.730232,0.5520759,-0.1781561,10,100,0.0489757465435967
23132,23132,0.5520759,0.489448,-0.0626279000000003,100,10,0.0262994833610507
23142,23142,0.489448,0.417581538461538,-0.0718664615384615,10,117,0.0232703255973639
23259,23259,0.417581538461538,0.353535294117647,-0.0640462443438913,117,85,0.0224954234734346
23344,23344,0.353535294117647,0.580423333333333,0.226888039215686,85,3,0.131657140903762
23347,23347,0.580423333333333,0.426743934426229,-0.153679398907104,3,61,0.130673081293657
23408,23408,0.426743934426229,0.45102,0.0242760655737704,61,5,0.0263977261078956
23413,23413,0.45102,0.538873306451613,0.0878533064516131,5,248,0.0246004672729786
23661,23661,0.538873306451613,0.426864224137931,-0.112009082313682,248,116,0.0150197237465359
23777,23777,0.426864224137931,0.57108625,0.144222025862069,116,8,0.0570560012285719
23785,23785,0.57108625,0.425467142857143,-0.145619107142857,8,7,0.0580854964550263
23792,23792,0.425467142857143,0.346635833333333,-0.0788313095238096,7,24,0.024722137539039
23816,23816,0.346635833333333,0.553785449438203,0.207149616104869,24,356,0.0183551198417837
24172,24172,0.553785449438203,0.478387666666667,-0.0753977827715357,356,30,0.0219238059060292
24202,24202,0.478387666666667,0.613934520547945,0.135546853881279,30,73,0.0261659142903679
24275,24275,0.613934520547945,0.781766666666667,0.167832146118721,73,3,0.0421248486035175
24278,24278,0.781766666666667,0.378103235294118,-0.403663431372549,3,34,0.0426089859808111
24312,24312,0.378103235294118,0.674335,0.296231764705882,34,2,0.150197789182138
24314,24314,0.674335,0.504605333333333,-0.169729666666667,2,45,0.15029999890065
24359,24359,0.504605333333333,0.693220555555556,0.188615222222222,45,18,0.0349370461961757
24377,24377,0.693220555555556,0.495576875,-0.197643680555555,18,96,0.0317010641368042
24473,24473,0.495576875,0.321040625,-0.17453625,96,16,0.0274730315932415
24489,24489,0.321040625,0.679424242424242,0.358383617424243,16,33,0.0366122534535788
24522,24522,0.679424242424242,0.372330989010989,-0.307093253413254,33,91,0.0331594087924562
24613,24613,0.372330989010989,0.629401428571429,0.25707043956044,91,7,0.0761502652820567
24620,24620,0.629401428571429,0.414726421568627,-0.214675007002801,7,204,0.0737842843748529
24824,24824,0.414726421568627,0.6720475,0.257321078431373,204,8,0.0738496538304631
24832,24832,0.6720475,0.392989090909091,-0.279058409090909,8,11,0.0793531408374824
24843,24843,0.392989090909091,0.67840625,0.285417159090909,11,8,0.0464719607384976
24851,24851,0.67840625,0.378770465116279,-0.299635784883721,8,43,0.0383002156885394
24894,24894,0.378770465116279,0.481895882352941,0.103125417236662,43,51,0.0199979145260781
24945,24945,0.481895882352941,0.385187948717949,-0.0967079336349925,51,39,0.0198942775605834
24984,24984,0.385187948717949,0.504957647058824,0.119769698340875,39,85,0.0193603621337303
25069,25069,0.504957647058824,0.7051075,0.200149852941176,85,8,0.043986728371858
25077,25077,0.7051075,0.4411857,-0.2639218,8,100,0.043235348454896
25177,25177,0.4411857,0.566482631578947,0.125296931578947,100,19,0.0245059640139078
25196,25196,0.566482631578947,0.40925037037037,-0.157232261208577,19,81,0.0280673681377851
25277,25277,0.40925037037037,0.43798,0.0287296296296297,81,11,0.0356651575428691
25288,25288,0.43798,0.604793333333333,0.166813333333333,11,9,0.036279905217989
25297,25297,0.604793333333333,0.371323333333333,-0.23347,9,9,0.035810945564481
25306,25306,0.371323333333333,0.5007515,0.129428166666667,9,20,0.0456501766923299
25326,25326,0.5007515,0.41323880952381,-0.0875126904761904,20,42,0.0372132894334099
25368,25368,0.41323880952381,0.567403333333333,0.154164523809524,42,9,0.0279906708778404
25377,25377,0.567403333333333,0.440260833333333,-0.1271425,9,12,0.0418581203126838
25389,25389,0.440260833333333,0.40275875,-0.0375020833333333,12,120,0.0362231319226082
25509,25509,0.40275875,0.44782122605364,0.0450624760536399,120,261,0.0118650122314758
25770,25770,0.44782122605364,0.507455,0.0596337739463601,261,4,0.0540781619363569
25774,25774,0.507455,0.368226666666667,-0.139228333333333,4,3,0.0618443277736753
25777,25777,0.368226666666667,0.47559125,0.107364583333333,3,112,0.0333987079555653
25889,25889,0.47559125,0.834786666666667,0.359195416666667,112,3,0.330293450676467
25892,25892,0.834786666666667,0.437293650793651,-0.397493015873016,3,63,0.330371554076961
25955,25955,0.437293650793651,0.71213625,0.274842599206349,63,16,0.0268766945828231
25971,25971,0.71213625,0.47239625,-0.23974,16,8,0.0412304016660961
25979,25979,0.47239625,0.392351538461538,-0.0800447115384617,8,65,0.0372259131014866
26044,26044,0.392351538461538,0.475393055555556,0.0830415170940175,65,144,0.0166011571919986
26188,26188,0.475393055555556,0.421533333333333,-0.0538597222222225,144,3,0.118155976856651
26191,26191,0.421533333333333,0.56726,0.145726666666667,3,2,0.302650345962319
26193,26193,0.56726,0.37197347826087,-0.19528652173913,2,23,0.279870925417849
26216,26216,0.37197347826087,0.485910714285714,0.113937236024845,23,28,0.0285769247568549
26244,26244,0.485910714285714,0.38446,-0.101450714285714,28,33,0.0252371093602537
26277,26277,0.38446,0.500341682242991,0.115881682242991,33,214,0.0215420971290657
26491,26491,0.500341682242991,0.57936,0.0790183177570092,214,2,0.067753925304536
26493,26493,0.57936,0.462365714285714,-0.116994285714286,2,7,0.071546358711663
26500,26500,0.462365714285714,0.347292666666667,-0.115073047619048,7,45,0.0317333592470129
26545,26545,0.347292666666667,0.544490705882353,0.197198039215686,45,85,0.024337485069917
26630,26630,0.544490705882353,0.4681925,-0.0762982058823531,85,44,0.022054130151342
26674,26674,0.4681925,0.6768,0.2086075,44,3,0.0625864031139293
26677,26677,0.6768,0.5014075,-0.1753925,3,4,0.0652856157587565
26681,26681,0.5014075,0.555037211538462,0.0536297115384617,4,104,0.027806696720661
26785,26785,0.555037211538462,0.470574191919192,-0.0844630196192699,104,198,0.012260026837045
26983,26983,0.470574191919192,0.39105652173913,-0.0795176701800613,198,23,0.0211398910090543
27006,27006,0.39105652173913,0.644801666666667,0.253745144927536,23,6,0.0279325169373538
27012,27012,0.644801666666667,0.386685,-0.258116666666667,6,8,0.0268366184915964
27020,27020,0.386685,0.652981666666666,0.266296666666666,8,12,0.0491136582984553
27032,27032,0.652981666666666,0.391296444444445,-0.261685222222222,12,45,0.0484174086967832
27077,27077,0.391296444444445,0.714460909090909,0.323164464646465,45,11,0.0248589226006194
27088,27088,0.714460909090909,0.38529845,-0.329162459090909,11,200,0.0205305543659484
27288,27288,0.38529845,0.6739,0.28860155,200,20,0.0193102783532702
27308,27308,0.6739,0.386265925925926,-0.287634074074074,20,27,0.0276286681852485
27335,27335,0.386265925925926,0.484918888888889,0.0986529629629631,27,9,0.0342620167759111
27344,27344,0.484918888888889,0.778394,0.293475111111111,9,10,0.0512885248162507
27354,27354,0.778394,0.499998333333333,-0.278395666666666,10,78,0.0459097596785166
27432,27432,0.499998333333333,0.680476621621621,0.180478288288288,78,74,0.0188333952166882
27506,27506,0.680476621621621,0.414202962962963,-0.266273658658659,74,108,0.0163945599620322
27614,27614,0.414202962962963,0.471405714285714,0.0572027513227513,108,7,0.0312218920658123
27621,27621,0.471405714285714,0.58835,0.116944285714286,7,22,0.0380796171046579
27643,27643,0.58835,0.40267,-0.18568,22,56,0.0263738659426695
27699,27699,0.40267,0.478488333333333,0.0758183333333333,56,18,0.0291403927516555
27717,27717,0.478488333333333,0.347782857142857,-0.130705476190476,18,14,0.0515462990664579
27731,27731,0.347782857142857,0.500547,0.152764142857143,14,30,0.0487438907674071
27761,27761,0.500547,0.288437448979592,-0.212109551020408,30,98,0.0248386931029423
27859,27859,0.288437448979592,0.505287692307692,0.2168502433281,98,13,0.0436510108401464
27872,27872,0.505287692307692,0.83738,0.332092307692308,13,2,0.478072864664994
27874,27874,0.83738,0.503057333333333,-0.334322666666667,2,135,0.476316146925976
28009,28009,0.503057333333333,0.450493673469388,-0.0525636598639455,135,49,0.0227955465767419
28058,28058,0.450493673469388,0.34448,-0.106013673469388,49,3,0.0344202022266641
28061,28061,0.34448,0.41678986440678,0.0723098644067797,3,295,0.0280192456494741
28356,28356,0.41678986440678,0.487557777777778,0.0707679133709981,295,9,0.0354204158308421
28365,28365,0.487557777777778,0.383890952380953,-0.103666825396825,9,63,0.0365679442795084
28428,28428,0.383890952380953,0.612338888888889,0.228447936507936,63,9,0.0415498963845877
28437,28437,0.612338888888889,0.372786666666667,-0.239552222222222,9,3,0.0694996406421121
28440,28440,0.372786666666667,0.498355252525252,0.125568585858585,3,99,0.0577768783305417
28539,28539,0.498355252525252,0.609079534883721,0.110724282358469,99,43,0.0205453781940129
28582,28582,0.609079534883721,0.4946228125,-0.114456722383721,43,32,0.0295929458698148
28614,28614,0.4946228125,0.474384,-0.0202388125,32,5,0.0921027026528712
28619,28619,0.474384,0.324977058823529,-0.149406941176471,5,34,0.0907389158998132
28653,28653,0.324977058823529,0.482112134831461,0.157135076007931,34,89,0.0207049424537896
28742,28742,0.482112134831461,1.02177090909091,0.539658774259448,89,11,0.0303281594278899
28753,28753,1.02177090909091,0.63677375,-0.384997159090909,11,16,0.0364759630422394
28769,28769,0.63677375,0.452950666666667,-0.183823083333333,16,15,0.0498879413851366
28784,28784,0.452950666666667,1.00715333333333,0.554202666666667,15,3,0.0514675690816518
28787,28787,1.00715333333333,0.405927619047619,-0.601225714285714,3,294,0.0286943777636904
29081,29081,0.405927619047619,0.456438814935066,0.0505111958874463,294,616,0.0122763625430526
29697,29697,0.456438814935066,0.489762608695652,0.0333237937605866,616,69,0.0118718506764024
29766,29766,0.489762608695652,0.27787,-0.211892608695652,69,3,0.061832126212797
29769,29769,0.27787,0.630354666666667,0.352484666666667,3,15,0.0691278550669607
29784,29784,0.630354666666667,0.332327454545455,-0.298027212121212,15,55,0.0358978169237007
29839,29839,0.332327454545455,0.652748238636364,0.320420784090909,55,176,0.0161466346815988
30015,30015,0.652748238636364,0.744633333333333,0.0918850946969695,176,6,0.0376279273358231
30021,30021,0.744633333333333,0.504721904761905,-0.239911428571429,6,21,0.0432391330680985
30042,30042,0.504721904761905,0.339216060606061,-0.165505844155844,21,33,0.0337841283569497
30075,30075,0.339216060606061,0.498540905172414,0.159324844566353,33,232,0.0262920956410874
30307,30307,0.498540905172414,0.45428854368932,-0.0442523614830932,232,103,0.0110558482918998
30410,30410,0.45428854368932,0.366568,-0.0877205436893204,103,25,0.0269478711043375
30435,30435,0.366568,0.41006,0.043492,25,4,0.0614793110241161
30439,30439,0.41006,0.46994975308642,0.0598897530864198,4,81,0.0568416926533742
30520,30520,0.46994975308642,0.411096666666667,-0.0588530864197531,81,12,0.0235409219772514
30532,30532,0.411096666666667,0.280912142857143,-0.130184523809524,12,14,0.0330041264376546
30546,30546,0.280912142857143,0.48727,0.206357857142857,14,2,0.0428949512733256
30548,30548,0.48727,0.4053924,-0.0818775999999999,2,50,0.0372071405284699
30598,30598,0.4053924,0.433831666666667,0.0284392666666666,50,6,0.0281424416865894
30604,30604,0.433831666666667,0.66367625,0.229844583333333,6,8,0.0394547238131334
30612,30612,0.66367625,0.332261666666667,-0.331414583333333,8,12,0.046256339617473
30624,30624,0.332261666666667,0.436709959839357,0.104448293172691,12,249,0.0350084446728192
30873,30873,0.436709959839357,0.385041866666667,-0.0516680931726908,249,75,0.0140699508613137
30948,30948,0.385041866666667,0.472586,0.0875441333333334,75,5,0.0527446682067874
30953,30953,0.472586,0.706265882352941,0.233679882352941,5,34,0.0540052836484065
30987,30987,0.706265882352941,0.418065789473684,-0.288200092879257,34,19,0.0374728113034988
31006,31006,0.418065789473684,0.7152975,0.297231710526316,19,4,0.072687907389809
31010,31010,0.7152975,0.378768838174274,-0.336528661825726,4,241,0.0653067410230748
31251,31251,0.378768838174274,0.601321875,0.222553036825726,241,48,0.0172717085642211
31299,31299,0.601321875,0.405478269230769,-0.195843605769231,48,52,0.0216955844853269
31351,31351,0.405478269230769,0.695788,0.290309730769231,52,10,0.044652843571749
31361,31361,0.695788,0.529448,-0.16634,10,10,0.0683346490670078
31371,31371,0.529448,0.425950983050847,-0.103497016949153,10,295,0.0545246777238404
31666,31666,0.425950983050847,0.515375,0.0894240169491525,295,2,0.25641333303087
31668,31668,0.515375,0.400465961538462,-0.114909038461538,2,156,0.25648852832455
31824,31824,0.400465961538462,0.953389166666667,0.552923205128205,156,36,0.0143610782009427
31860,31860,0.953389166666667,0.519510961538462,-0.433878205128205,36,52,0.0203138778643262
31912,31912,0.519510961538462,0.362176,-0.157334961538462,52,35,0.0240063871741599
31947,31947,0.362176,0.76129,0.399114,35,5,0.0549059797860752
31952,31952,0.76129,0.35995,-0.40134,5,2,0.0668812538758059
31954,31954,0.35995,0.482928490566038,0.122978490566038,2,53,0.0443592588561719
32007,32007,0.482928490566038,0.51969888,0.0367703894339619,53,125,0.0171846280651655
32132,32132,0.51969888,0.545593333333333,0.0258944533333334,125,3,0.0340303928850911
32135,32135,0.545593333333333,0.668617575757576,0.123024242424242,3,66,0.0338949427157676
32201,32201,0.668617575757576,0.4945725,-0.174045075757576,66,28,0.0197332790790862
32229,32229,0.4945725,0.663085538461538,0.168513038461538,28,65,0.0204599862770799
32294,32294,0.663085538461538,0.374473333333333,-0.288612205128205,65,3,0.16539185916166
32297,32297,0.374473333333333,0.511491,0.137017666666667,3,40,0.166026621333813
32337,32337,0.511491,0.682403333333333,0.170912333333334,40,15,0.0356181376628395
32352,32352,0.682403333333333,0.293716666666667,-0.388686666666667,15,3,0.0664232009762892
32355,32355,0.293716666666667,0.509940955882353,0.216224289215686,3,136,0.0595253880190482
32491,32491,0.509940955882353,0.660888543689321,0.150947587806968,136,103,0.012543525428782
32594,32594,0.660888543689321,0.332642647058824,-0.328245896630497,103,34,0.0223680405136671
32628,32628,0.332642647058824,0.468137798742138,0.135495151683315,34,159,0.0225016662948894
32787,32787,0.468137798742138,0.434765149253732,-0.0333726494884067,159,134,0.0131370398267636
32921,32921,0.434765149253732,0.628682,0.193916850746268,134,30,0.0218784660150378
32951,32951,0.628682,0.565073333333333,-0.0636086666666666,30,3,0.042016248162346
32954,32954,0.565073333333333,0.436605294117647,-0.128468039215686,3,17,0.0439818878573481
32971,32971,0.436605294117647,0.623997333333333,0.187392039215686,17,15,0.0300607233964087
32986,32986,0.623997333333333,0.4295745,-0.194422833333333,15,20,0.029363435572876
33006,33006,0.4295745,0.615364,0.1857895,20,5,0.0341702656790805
33011,33011,0.615364,0.377780476190476,-0.237583523809524,5,21,0.034905480101232
33032,33032,0.377780476190476,0.683915151515151,0.306134675324675,21,99,0.0258819023494813
33131,33131,0.683915151515151,0.600915987654321,-0.0829991638608303,99,162,0.0131273607478967
33293,33293,0.600915987654321,0.47933375,-0.121582237654321,162,8,0.0439224352211192
33301,33301,0.47933375,0.940992931034483,0.461659181034483,8,58,0.047144069115065
33359,33359,0.940992931034483,0.637668333333333,-0.303324597701149,58,6,0.033078334039447
33365,33365,0.637668333333333,0.495955,-0.141713333333333,6,110,0.0304990780133217
33475,33475,0.495955,0.34906,-0.146895,110,294,0.0154036636201121
33769,33769,0.34906,0.4334956,0.0844356,294,25,0.0189816143450268
33794,33794,0.4334956,0.67093884057971,0.23744324057971,25,138,0.0195247003599033
33932,33932,0.67093884057971,0.4178565,-0.25308234057971,138,60,0.0224038646842181
33992,33992,0.4178565,0.658965,0.2411085,60,4,0.0392532278174005
33996,33996,0.658965,0.471128571428571,-0.187836428571429,4,77,0.0353802788646782
34073,34073,0.471128571428571,0.504661739130435,0.0335331677018635,77,207,0.0164332906783979
34280,34280,0.504661739130435,0.711136315789474,0.206474576659039,207,19,0.0288828006642963
34299,34299,0.711136315789474,0.495168,-0.215968315789474,19,25,0.0357643666457059
34324,34324,0.495168,0.729667,0.234499,25,10,0.0484148235105278
34334,34334,0.729667,0.424140434782609,-0.305526565217391,10,23,0.0469111728244307
34357,34357,0.424140434782609,0.6897375,0.265597065217391,23,8,0.0697890063089381
34365,34365,0.6897375,0.428631720430108,-0.261105779569892,8,93,0.067889485078802
34458,34458,0.428631720430108,0.507158,0.0785262795698924,93,5,0.0546021850254236
34463,34463,0.507158,0.77026,0.263102,5,2,0.0739121650068512
34465,34465,0.77026,0.507279166666667,-0.262980833333333,2,36,0.0537597586999439
34501,34501,0.507279166666667,0.415173333333333,-0.0921058333333333,36,3,0.035053098292742
34504,34504,0.415173333333333,0.622062857142857,0.206889523809524,3,7,0.071199624804739
34511,34511,0.622062857142857,0.547131485148515,-0.0749313719943422,7,101,0.0654450959761515
34612,34612,0.547131485148515,0.471785384615385,-0.0753461005331303,101,39,0.0189523993396614
34651,34651,0.471785384615385,0.6024675,0.130682115384615,39,4,0.0355472147004535
34655,34655,0.6024675,0.511005807860262,-0.0914616921397382,4,229,0.0338974591815414
34884,34884,0.511005807860262,0.667071428571429,0.156065620711167,229,7,0.0370860634616282
34891,34891,0.667071428571429,0.438935833333333,-0.228135595238095,7,48,0.038360457385563
34939,34939,0.438935833333333,0.644973157894737,0.206037324561403,48,19,0.0377710809899188
34958,34958,0.644973157894737,0.434772352941176,-0.21020080495356,19,102,0.0370945952149107
35060,35060,0.434772352941176,0.508301923076923,0.0735295701357466,102,52,0.0173699125479998
35112,35112,0.508301923076923,0.56851,0.0602080769230769,52,2,0.014356802982099
35114,35114,0.56851,0.751735,0.183225,2,48,0.0144489369286738
35162,35162,0.751735,0.541922857142857,-0.209812142857142,48,14,0.0428652761956522
35176,35176,0.541922857142857,0.801215,0.259292142857143,14,2,0.413146125027164
35178,35178,0.801215,0.521167837837838,-0.280047162162162,2,222,0.411278384503646
35400,35400,0.521167837837838,0.6306,0.109432162162162,222,2,0.0147251709643469
35402,35402,0.6306,0.445152941176471,-0.185447058823529,2,17,0.0260402409610195
35419,35419,0.445152941176471,0.650895,0.205742058823529,17,10,0.0500229803232381
35429,35429,0.650895,0.473770555555556,-0.177124444444444,10,18,0.0493532131307842
35447,35447,0.473770555555556,0.62539375,0.151623194444445,18,16,0.0452580169856291
35463,35463,0.62539375,0.462245897435897,-0.163147852564103,16,39,0.0435643431648234
35502,35502,0.462245897435897,0.580573151515152,0.118327254079254,39,165,0.0209965204668204
35667,35667,0.580573151515152,0.414011724137931,-0.166561427377221,165,58,0.0164541512393594
35725,35725,0.414011724137931,0.551582558139535,0.137570834001604,58,43,0.0216927541748483
35768,35768,0.551582558139535,0.451800704225352,-0.099781853914183,43,71,0.0234661923999304
35839,35839,0.451800704225352,0.62839945945946,0.176598755234107,71,37,0.0315337127839995
35876,35876,0.62839945945946,0.457594,-0.17080545945946,37,10,0.038082613153093
35886,35886,0.457594,0.658923698630137,0.201329698630137,10,73,0.0317410768251379
35959,35959,0.658923698630137,0.438424038461538,-0.220499660168598,73,52,0.0246791830329438
36011,36011,0.438424038461538,0.667595,0.229170961538462,52,8,0.0341964287313694
36019,36019,0.667595,0.450898823529412,-0.216696176470588,8,17,0.0403634612732419
36036,36036,0.450898823529412,0.645745833333333,0.194847009803922,17,12,0.0386530779125143
36048,36048,0.645745833333333,0.535760227272727,-0.109985606060606,12,44,0.0307219520035476
36092,36092,0.535760227272727,0.431656896551724,-0.104103330721003,44,58,0.0200695183265662
36150,36150,0.431656896551724,0.71346,0.281803103448276,58,4,0.0718779118331039
36154,36154,0.71346,0.495499130434783,-0.217960869565217,4,23,0.0805687877764236
36177,36177,0.495499130434783,0.398368,-0.0971311304347826,23,10,0.0430597220637434
36187,36187,0.398368,0.510878963963964,0.112510963963964,10,222,0.0200540969813319
36409,36409,0.510878963963964,0.457563644859813,-0.053315319104151,222,107,0.0131517002004693
36516,36516,0.457563644859813,0.488533412322275,0.0309697674624618,107,211,0.0122204703416338
36727,36727,0.488533412322275,0.5767,0.0881665876777252,211,48,0.0279079098618036
36775,36775,0.5767,0.47533,-0.10137,48,2,0.151001161972421
36777,36777,0.47533,0.656195,0.180865,2,2,0.151354002589955
36779,36779,0.656195,0.369402962962963,-0.286792037037037,2,243,0.0306527638969934
37022,37022,0.369402962962963,0.448141272727273,0.0787383097643098,243,55,0.0197716556480424
37077,37077,0.448141272727273,0.73107,0.282928727272727,55,3,0.204617504951409
37080,37080,0.73107,0.538355882352941,-0.192714117647059,3,17,0.205270478121936
37097,37097,0.538355882352941,0.589451186440678,0.0510953040877367,17,118,0.0263431250293193
37215,37215,0.589451186440678,0.481987916666667,-0.107463269774011,118,24,0.0260487000435493
37239,37239,0.481987916666667,0.68593,0.203942083333333,24,3,0.0333996126632744
37242,37242,0.68593,0.387971734693877,-0.297958265306123,3,98,0.0256844041335885
37340,37340,0.387971734693877,0.476700346534653,0.088728611840776,98,202,0.0132186072842178
37542,37542,0.476700346534653,0.42523625,-0.0514640965346534,202,32,0.0211644823189421
37574,37574,0.42523625,0.612942407407407,0.187706157407407,32,54,0.0237467766878343
37628,37628,0.612942407407407,0.421572,-0.191370407407407,54,30,0.0215806141977098
37658,37658,0.421572,0.700268181818182,0.278696181818182,30,22,0.0267768299060727
37680,37680,0.700268181818182,0.567575454545455,-0.132692727272727,22,55,0.0255522949974912
37735,37735,0.567575454545455,0.479655924170616,-0.0879195303748387,55,211,0.0152552688889551
37946,37946,0.479655924170616,0.544845,0.0651890758293839,211,2,0.0655605820136902
37948,37948,0.544845,1.056946,0.512101,2,10,0.0864060490397904
37958,37958,1.056946,0.50442,-0.552526,10,2,0.198850712874424
37960,37960,0.50442,0.431220909090909,-0.073199090909091,2,22,0.192099988384968
37982,37982,0.431220909090909,0.480410201005025,0.0491892919141156,22,199,0.0251974235422648
38181,38181,0.480410201005025,0.52634081570997,0.045930614704945,199,331,0.0107686616337885
38512,38512,0.52634081570997,0.483988333333333,-0.0423524823766364,331,6,0.0275860501370549
38518,38518,0.483988333333333,0.551915909090909,0.0679275757575757,6,154,0.0285928738810918
38672,38672,0.551915909090909,0.498611046511628,-0.0533048625792811,154,86,0.0162880733090161
38758,38758,0.498611046511628,0.690899545454545,0.192288498942917,86,22,0.0368941718635053
38780,38780,0.690899545454545,0.52546,-0.165439545454545,22,4,0.0474806745007155
38784,38784,0.52546,0.498557843137255,-0.0269021568627451,4,51,0.0359735278413631
38835,38835,0.498557843137255,0.693436923076923,0.194879079939668,51,26,0.030564745614927
38861,38861,0.693436923076923,0.561795,-0.131641923076923,26,4,0.0409552438948324
38865,38865,0.561795,0.493217205882353,-0.0685777941176469,4,68,0.0334491054442593
38933,38933,0.493217205882353,0.33243,-0.160787205882353,68,4,0.0950728574393756
38937,38937,0.33243,0.456506666666667,0.124076666666667,4,3,0.126562010010025
38940,38940,0.456506666666667,0.396084967320261,-0.0604216993464052,3,153,0.0851030144260505
39093,39093,0.396084967320261,0.32236,-0.0737249673202615,153,5,0.0858551407505075
39098,39098,0.32236,0.68604,0.36368,5,5,0.0965645719712981
39103,39103,0.68604,0.54326510703364,-0.14277489296636,5,327,0.0460056253074217
39430,39430,0.54326510703364,0.365198333333333,-0.178066773700306,327,30,0.0304271130303193
39460,39460,0.365198333333333,0.753616363636364,0.38841803030303,30,22,0.035901535262135
39482,39482,0.753616363636364,0.524431150442478,-0.229185213193886,22,113,0.0304555940035693
